Country Name,Country Code,Region,IncomeGroup,Year,Life Expectancy World Bank,Prevelance of Undernourishment,CO2,Health Expenditure %,Education Expenditure %,Unemployment,Corruption,Sanitation,Injuries,Communicable,NonCommunicable
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2006,54.063,17.1,1240.00000953674,4.51446247,3.98218989372253,3.65499997138977,3.0,,609139.19,9932127.32,2717108.81
Bangladesh,BGD,South Asia,Lower middle income,2006,68.213,13.8,35900.0015258789,2.48439622,2.13128995895386,3.58999991416931,2.5,24.14787637,4365189.5,22969983.93,22933766.58
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2006,72.61219512195122,5.1,48950.0007629395,6.52544594,3.90346002578735,8.94999980926514,,50.16856971,335762.48,159329.7,3128319.47
Bahrain,BHR,Middle East & North Africa,High income,2006,75.478,,22489.9997711182,3.06248927,2.87440991401672,1.09700000286102,,75.45579717,28209.9,17647.87,140823.06
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2006,75.342,2.5,17909.9998474121,9.17218685,,31.1100006103516,3.0,20.77816248,131967.51,63135.14,1020349.39
Belarus,BLR,Europe & Central Asia,Upper middle income,2006,69.40487804878049,2.5,59119.9989318848,5.57381344,6.07696008682251,8.39999961853027,,82.39375312,775312.25,212457.23,3561255.05
Belize,BLZ,Latin America & Caribbean,Upper middle income,2006,70.286,5.8,509.999990463257,4.56418276,,9.39000034332275,,,13996.9,19448.7,43926.09
Bermuda,BMU,North America,High income,2006,78.8878048780488,,,,,,,,1239.01,1373.99,13900.26
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2006,65.853,24.6,11229.9995422363,4.6608758,,2.57599997520447,3.5,33.43165522,397127.25,1339093.32,1722627.22
Brazil,BRA,Latin America & Caribbean,Upper middle income,2006,72.26,6.2,335619.995117188,8.24952602,4.87060022354126,8.64000034332275,,38.23827901,9402192.11,12313871.09,39198556.42
Barbados,BRB,Latin America & Caribbean,High income,2006,78.009,5.3,1470.00002861023,6.58324289,,8.72999954223633,,,6916.45,10472.9,65989.32
Bhutan,BTN,South Asia,Lower middle income,2006,66.031,,319.999992847443,4.35658741,,3.13000011444092,4.0,64.44166271,20210.65,114313.16,109993.03
Botswana,BWA,Sub-Saharan Africa,Upper middle income,2006,53.435,22.3,4090.00015258789,4.77373314,,17.7800006866455,,,114544.26,982469.44,324931.0
Central African Republic,CAF,Sub-Saharan Africa,Low income,2006,45.158,37.7,230.000004172325,4.44105434,1.41506004333496,5.65899991989136,2.5,18.69190459,341076.46,3740319.7,827671.85
Canada,CAN,North America,High income,2006,80.34390243902439,2.5,540530.029296875,9.34210205,,6.32000017166138,,79.28068911,835431.41,397678.47,7010586.05
Switzerland,CHE,Europe & Central Asia,High income,2006,81.49024390243903,2.5,45479.9995422363,9.53341675,4.81757020950317,4.0,,99.61636646,229174.52,78700.39,1746933.27
Chile,CHL,Latin America & Caribbean,High income,2006,77.865,3.1,57150.0015258789,6.03516722,3.02152991294861,9.02000045776367,,56.3840428,519250.6,294647.0,3027848.24
China,CHN,East Asia & Pacific,Upper middle income,2006,73.271,6.1,6437470.21484375,3.94742227,2.44000005722046,4.42999982833862,,23.71607541,43935343.39,33380484.91,284440815.0
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2006,50.561,17.6,5699.99980926514,4.76330471,2.8199999332428,5.91800022125244,2.0,,701687.09,12394825.43,3041381.11
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2006,53.215,14.1,5090.00015258789,4.02897263,2.53991007804871,3.73099994659424,2.5,,731705.92,10973089.0,3004029.9
Colombia,COL,Latin America & Caribbean,Upper middle income,2006,74.5,11.4,57689.998626709,6.33551502,3.91671991348267,11.289999961853,,16.15180472,2485586.81,1990757.49,6715773.67
Comoros,COM,Sub-Saharan Africa,Lower middle income,2006,60.407,,170.000001788139,5.77074194,,5.27500009536743,2.5,,20177.29,192967.6,93323.43
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2006,78.239,3.9,6559.99994277954,6.93530893,4.61613988876343,5.73999977111816,,37.39354309,121487.06,95011.04,649598.26
Cuba,CUB,Latin America & Caribbean,Upper middle income,2006,77.864,2.5,26780.0006866455,8.2719059,9.05716991424561,1.9099999666214,,39.2308363,318274.92,239484.03,2436353.47
Cyprus,CYP,Europe & Central Asia,High income,2006,78.764,7.5,8000.0,5.46357489,6.3302698135376,4.53999996185303,,76.33498189,27704.72,10722.69,218437.0
Germany,DEU,Europe & Central Asia,High income,2006,79.1317073170732,2.5,814409.973144531,10.17961693,4.2939600944519,10.25,,96.11381657,1882306.65,901905.97,22925440.76
Djibouti,DJI,Middle East & North Africa,Lower middle income,2006,58.34,27.3,430.000007152557,3.48426819,8.27877998352051,27.5739994049072,2.5,26.52365326,36199.47,310926.56,119405.57
Dominica,DMA,Latin America & Caribbean,Upper middle income,2006,,5.0,170.000001788139,4.78092194,,,4.0,,2445.73,3217.22,17771.58
Denmark,DNK,Europe & Central Asia,High income,2006,78.09512195121954,2.5,58130.0010681152,9.16879559,7.72990989685059,3.90000009536743,,86.80213609,130615.24,73067.66,1479190.31
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2006,71.041,16.4,20370.0008392334,3.99365425,,5.65000009536743,,,397585.33,922544.41,1598388.76
Algeria,DZA,Middle East & North Africa,Lower middle income,2006,73.521,6.4,99809.9975585938,3.35510182,4.61999988555908,12.2700004577637,,20.52313972,1344806.33,1946060.11,5829040.2
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2006,74.319,22.8,30129.9991607666,5.70302916,,3.54999995231628,,40.45062481,737072.87,959338.04,2308085.32
Eritrea,ERI,Sub-Saharan Africa,Low income,2006,59.487,,519.999980926514,6.85840559,2.12700009346008,5.26000022888184,2.5,,263900.48,1941086.3,773657.15
Spain,ESP,Europe & Central Asia,High income,2006,80.8219512195122,2.5,341779.998779297,7.82912683,4.1848201751709,8.44999980926514,,93.76319903,1067647.31,561039.64,10552362.09
Estonia,EST,Europe & Central Asia,High income,2006,72.69146341463414,2.5,15979.9995422363,4.76530361,,5.90999984741211,,92.61824286,77182.28,24863.9,444475.65
Ethiopia,ETH,Sub-Saharan Africa,Low income,2006,57.334,35.6,5400.00009536743,4.45757294,5.49096012115479,2.47000002861023,2.5,3.588700651,3121041.71,39064031.86,11025848.3
Finland,FIN,Europe & Central Asia,High income,2006,79.21463414634147,2.5,67019.9966430664,8.2841177,5.92838001251221,7.71999979019165,,81.53092822,218229.21,46688.18,1351687.18
Fiji,FJI,East Asia & Pacific,Upper middle income,2006,66.362,3.7,1379.99999523163,3.34798169,5.6553201675415,3.95900011062622,,,26348.48,58987.17,214385.19
France,FRA,Europe & Central Asia,High income,2006,80.81219512195123,2.5,371549.987792969,10.38566494,,8.44999980926514,,79.08039447,2038027.61,783347.76,14276387.78
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2006,58.641,14.8,5440.00005722046,3.14508867,,17.6709995269775,,,56003.38,403205.79,255107.69
United Kingdom,GBR,Europe & Central Asia,High income,2006,79.2487804878049,2.5,542059.997558594,8.60818768,4.97325992584229,5.34999990463257,,97.82428066,1247052.26,1042261.59,16160663.05
Georgia,GEO,Europe & Central Asia,Upper middle income,2006,70.635,4.0,4699.99980926514,7.63208055,3.00364995002747,13.5699996948242,3.5,43.71899995,141156.11,151701.12,1374178.72
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2006,59.234,10.6,8510.00022888184,3.68296194,5.25982999801636,4.6399998664856,4.0,6.747471971,709612.71,8693272.74,3679326.51
Guinea,GIN,Sub-Saharan Africa,Low income,2006,54.052,,1899.99997615814,3.61069894,,4.69899988174438,2.5,,409022.74,5523888.36,1783178.9
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2006,52.691,,219.999998807907,7.28979492,,6.14099979400635,2.5,5.58080601,83413.47,817312.6,271256.37
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2006,54.638,,9369.99988555908,1.51855373,,8.70899963378906,,,27882.3,339200.82,114141.89
Greece,GRC,Europe & Central Asia,High income,2006,79.43902439024392,2.5,100699.996948242,8.25866985,,9.01000022888184,,81.16238664,268163.56,118872.74,2917725.95
Grenada,GRD,Latin America & Caribbean,Upper middle income,2006,73.125,,259.999990463257,5.11352158,,,4.0,,3175.47,4419.54,22545.86
Greenland,GRL,Europe & Central Asia,High income,2006,68.66658536585366,,,,,,,85.9105586,4498.56,1540.97,14760.09
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2006,70.082,17.8,11520.0004577637,6.36372948,3.03285002708435,3.06100010871887,,,847842.28,1637043.57,2060375.4
Guam,GUM,East Asia & Pacific,High income,2006,76.966,,,,,7.40000009536743,,,4286.28,5685.06,29304.77
Guyana,GUY,Latin America & Caribbean,Upper middle income,2006,66.972,7.1,1330.00004291534,3.93144441,3.11891007423401,10.6999998092651,3.0,,50572.66,84413.62,174529.92
Honduras,HND,Latin America & Caribbean,Lower middle income,2006,72.285,21.8,7969.99979019165,7.86318684,,3.5699999332428,3.0,43.77909775,371936.18,538464.41,1188591.99
Croatia,HRV,Europe & Central Asia,High income,2006,75.8368292682927,2.5,21610.0006103516,6.97907209,,11.1300001144409,,78.2215456,178363.81,62540.58,1318152.79
Haiti,HTI,Latin America & Caribbean,Lower middle income,2006,59.028,51.9,1720.00002861023,3.53148794,,15.6909999847412,2.0,,617544.03,2832623.59,2239537.67
Hungary,HUN,Europe & Central Asia,High income,2006,73.09756097560977,2.5,55459.9990844727,7.78737354,5.28811979293823,7.48999977111816,,67.85382797,435271.53,132451.42,3500406.17
Indonesia,IDN,East Asia & Pacific,Lower middle income,2006,67.717,19.0,364470.001220703,2.6194644,,7.55000019073486,3.0,,6618365.34,26541945.32,45590359.5
India,IND,South Asia,Lower middle income,2006,64.918,19.6,1215209.9609375,3.63477802,3.1428499221801802,5.60099983215332,3.5,17.27038835,53697866.83,239547398.8,208840060.1
Ireland,IRL,Europe & Central Asia,High income,2006,79.24146341463415,2.5,47259.9983215332,7.51655483,4.54742002487183,4.40999984741211,,63.46257184,102930.17,52303.03,917982.07
Iraq,IRQ,Middle East & North Africa,Upper middle income,2006,68.157,18.0,82959.9990844727,2.42247868,,8.65200042724609,,35.89458233,3589185.21,2644774.82,4998773.88
Iceland,ISL,Europe & Central Asia,High income,2006,81.15853658536587,2.5,2329.99992370605,8.55709076,7.19521999359131,2.82999992370605,,54.19795186,6284.33,3179.2,58411.91
Israel,ISR,Middle East & North Africa,High income,2006,80.55365853658537,2.5,64330.0018310547,6.9061389,5.75635004043579,10.710000038147,,84.36451618,185227.82,92528.48,1266047.73
Italy,ITA,Europe & Central Asia,High income,2006,81.28292682926829,2.5,466649.993896484,8.43673038,4.52545022964478,6.78000020980835,,95.66858102,1206665.93,584433.2,15526897.29
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2006,74.143,7.7,12060.0004196167,4.20788145,,10.3199996948242,,,63848.75,120017.86,458250.4
Jordan,JOR,Middle East & North Africa,Upper middle income,2006,72.763,5.7,20170.0000762939,7.81179047,4.65999984741211,14.0,,76.95676665,141062.43,260620.81,856290.82
Japan,JPN,East Asia & Pacific,High income,2006,82.3219512195122,2.5,1189520.01953125,7.68688822,3.27667999267578,4.19000005722046,,75.66187689,3672187.72,1998113.35,29213268.66
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2006,66.15,6.3,185300.003051758,3.39824939,2.62678003311157,7.78999996185303,,,1271964.59,924748.98,4788291.75
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2006,56.093,26.1,9300.00019073486,5.87344933,7.04983997344971,2.90700006484985,3.0,,992344.83,15420186.15,4604534.26
Cambodia,KHM,East Asia & Pacific,Lower middle income,2006,63.927,15.6,2960.00003814697,6.11896086,,1.20899999141693,2.5,,542658.91,2860753.89,2553575.91
Kiribati,KIR,East Asia & Pacific,Lower middle income,2006,64.712,5.5,70.0000002980232,11.57650661,,,3.5,20.45136685,4249.92,18939.9,29934.63
Kuwait,KWT,Middle East & North Africa,High income,2006,73.66,2.5,72430.0003051758,1.82130992,3.75997996330261,1.29999995231628,,100.0,60969.14,47103.68,333792.21
Lebanon,LBN,Middle East & North Africa,Lower middle income,2006,77.26,10.5,16229.9995422363,8.66051579,2.77975988388062,8.68299961090088,,11.11327609,139806.1,148036.74,847543.12
Liberia,LBR,Sub-Saharan Africa,Low income,2006,56.4,35.3,689.999997615814,8.4906292,,2.19899988174438,,,95820.43,1707926.37,497144.66
Libya,LBY,Middle East & North Africa,Upper middle income,2006,72.063,,52919.9981689453,2.51467609,,19.4130001068115,,23.63414657,180949.61,179226.61,861455.26
Sri Lanka,LKA,South Asia,Lower middle income,2006,74.904,13.2,12399.9996185303,3.97986174,2.32999992370605,6.5,3.5,,1064073.08,725805.24,3760404.75
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2006,42.595,12.8,430.000007152557,6.11966419,11.2712802886963,30.4619998931885,3.5,20.27141358,152329.04,1552646.71,400777.15
Lithuania,LTU,Europe & Central Asia,High income,2006,71.05609756097562,2.5,13020.0004577637,5.84418154,4.82572984695435,5.78000020980835,,82.32002187,266425.5,69748.64,1122057.9
Luxembourg,LUX,Europe & Central Asia,High income,2006,79.2878048780488,2.5,11720.0002670288,6.70838261,,4.73000001907349,,91.08059966,12216.25,5255.65,110523.42
Latvia,LVA,Europe & Central Asia,High income,2006,70.8658536585366,2.5,8199.99980926514,5.71834707,4.68466997146606,7.03000020980835,,54.03975499,160781.01,51019.37,843468.21
Morocco,MAR,Middle East & North Africa,Lower middle income,2006,72.403,5.6,45000.0,4.94123936,,9.67000007629395,,34.83066006,1311674.5,2990030.56,6099774.25
Monaco,MCO,Europe & Central Asia,High income,2006,,,,2.01949477,,,,100.0,924.18,518.73,11547.36
Moldova,MDA,Europe & Central Asia,Upper middle income,2006,68.022,,7980.00001907349,10.54445267,7.49899005889893,7.38000011444092,3.0,,223609.84,149411.39,1301606.99
Madagascar,MDG,Sub-Saharan Africa,Low income,2006,61.65,31.0,1639.99998569489,5.07627583,2.83097004890442,2.93899989128113,3.5,5.627827693,495679.31,7230205.02,2996523.06
Maldives,MDV,South Asia,Upper middle income,2006,74.138,,870.000004768372,8.04819012,4.64523983001709,9.1560001373291,2.5,,5870.3,17437.07,42569.83
Mexico,MEX,Latin America & Caribbean,Upper middle income,2006,75.296,4.1,448299.987792969,5.65525532,4.69992017745972,3.5699999332428,,25.87350566,3741918.03,4855216.13,18553615.53
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2006,,,140.000000596046,22.0241642,,,,,2766.88,5698.67,12314.31
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2006,73.89512195121952,4.4,9220.00026702881,7.38314629,,36.0299987792969,,12.87573946,62352.06,42125.77,609131.29
Mali,MLI,Sub-Saharan Africa,Low income,2006,52.839,11.9,1889.99998569489,5.45588827,,10.6990003585815,3.5,10.07965255,584696.32,10150284.91,2316706.22
Malta,MLT,Middle East & North Africa,High income,2006,79.43902439024392,2.5,2650.00009536743,8.80992031,,6.80000019073486,,91.86797469,8721.39,5377.56,95462.86
Myanmar,MMR,East Asia & Pacific,Lower middle income,2006,61.938,24.5,9970.00026702881,2.25168705,,0.676999986171722,,60.46931151,2343338.28,10890147.7,12185527.85
Montenegro,MNE,Europe & Central Asia,Upper middle income,2006,73.8390243902439,3.1,2180.0000667572,,,25.1030006408691,,28.13976648,24623.92,11375.49,175353.71
Mongolia,MNG,East Asia & Pacific,Lower middle income,2006,65.538,27.4,12420.0000762939,3.74971414,,7.125,2.5,37.55119239,170152.46,241325.39,640547.09
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2006,,,,,,,,,2270.72,1731.4,11624.16
Mozambique,MOZ,Sub-Saharan Africa,Low income,2006,50.641,32.4,1860.00001430511,4.10098362,3.87146997451782,3.03900003433228,3.0,,827168.52,14650808.64,3264524.15
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2006,61.552,8.8,1730.00001907349,2.70253325,1.95851004123688,9.73200035095215,2.5,,107522.57,866695.78,427071.51
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2006,72.43219512195122,5.0,3299.99995231628,3.65428853,3.69751000404358,9.03999996185303,,,31925.42,39705.43,301303.77
Malawi,MWI,Sub-Saharan Africa,Low income,2006,49.118,20.8,779.999971389771,6.91642094,,5.84899997711182,3.0,20.68696236,381804.76,9198568.76,1998108.87
Malaysia,MYS,East Asia & Pacific,Upper middle income,2006,73.744,3.4,174100.006103516,3.10897732,4.48576021194458,3.30999994277954,,66.86934744,708623.95,986527.82,4101274.76
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2006,51.609,20.1,2529.99997138977,10.13995361,6.03171014785767,22.1439990997314,,,100542.65,867437.81,318455.49
Niger,NER,Sub-Saharan Africa,Low income,2006,54.18,,750.0,5.80891418,2.55852007865906,2.6489999294281,3.0,9.814903939,601572.93,11461914.08,2249205.17
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2006,48.812,6.7,88769.9966430664,4.25775146,,3.85599994659424,3.0,23.26927858,4645553.28,101506646.7,24699719.97
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2006,71.436,22.2,4550.00019073486,6.35756493,,5.30999994277954,3.0,,163996.11,300286.25,768154.69
Netherlands,NLD,Europe & Central Asia,High income,2006,79.69756097560976,2.5,163699.996948242,9.08058071,5.04402017593384,5.0,,97.45222194,305859.75,220654.14,3841353.48
Norway,NOR,Europe & Central Asia,High income,2006,80.34390243902439,2.5,37200.0007629395,7.91272211,6.3827600479126,3.40000009536743,,60.5748373,121328.03,58367.73,1097042.69
Nepal,NPL,South Asia,Lower middle income,2006,65.773,15.9,2619.99988555908,3.5361805,3.60536003112793,1.39300000667572,3.0,19.56614071,866979.25,5030978.7,4266131.01
Nauru,NRU,East Asia & Pacific,High income,2006,,,50.0000007450581,12.41761684,,,,,789.5,1535.73,2845.34
New Zealand,NZL,East Asia & Pacific,High income,2006,80.04878048780489,2.5,34270.0004577637,8.63841629,5.95276021957397,3.85999989509583,,77.71095374,151801.66,43928.04,869432.01
Oman,OMN,Middle East & North Africa,High income,2006,74.577,9.6,39189.998626709,2.31092191,3.85933995246887,4.15399980545044,,,134244.39,73707.82,356546.08
Pakistan,PAK,South Asia,Lower middle income,2006,64.176,16.4,132479.995727539,3.00717139,2.39550995826721,0.579999983310699,2.5,,4685353.17,57126270.42,30564876.99
Panama,PAN,Latin America & Caribbean,High income,2006,76.06,18.5,7489.99977111816,6.45193529,,3.70000004768372,,,108880.45,153563.88,499873.58
Peru,PER,Latin America & Caribbean,Upper middle income,2006,73.222,15.7,30840.0001525879,4.4095645,2.65281009674072,4.17999982833862,,21.47624975,866484.38,2005769.25,3930316.65
Philippines,PHL,East Asia & Pacific,Lower middle income,2006,69.233,13.2,69470.0012207031,3.77762771,2.42579007148743,4.05000019073486,,45.2703069,2920463.51,9658675.06,15449036.17
Palau,PLW,East Asia & Pacific,Upper middle income,2006,,,250.0,9.66567612,,,,,1190.0,1246.47,5571.91
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2006,60.836,27.3,4780.00020980835,2.42600322,,2.35500001907349,3.0,,305644.43,1755450.69,1352553.87
Poland,POL,Europe & Central Asia,High income,2006,75.1439024390244,2.5,314089.996337891,5.80280542,5.20765018463135,13.8400001525879,,83.06255315,1681683.69,572152.9,10401897.29
Puerto Rico,PRI,Latin America & Caribbean,High income,2006,78.41634146341464,,,,,11.0100002288818,,32.52521173,129741.88,115501.76,854034.58
